Customer_ID,First_Name,Last_Name,Email,Phone,Gender,DOB,Address,City,State,Country,Postal_Code,Registration_Date,Customer_Segment
CUST544390,Derrick,Johnson,johnwoods@example.net,001-884-209-9320x930,Other,1997-03-12,"8047 Smith Union Suite 034, New Charles, RI 43063",Davisborough,Virginia,India,71959,2022-05-25,SMB
CUST679317,Carrie,Solomon,susan76@example.com,528.745.0909,Male,1957-09-15,"56984 Fox Dam Suite 435, New Elizabethport, GU 14543",Woodardtown,Arizona,Guadeloupe,21754,2023-11-17,SMB
CUST463093,Sarah,Wright,sflynn@example.org,377.893.3510,Other,1971-11-15,"770 Williams Ridges, New Elizabethland, NY 09366",Millerfurt,Montana,Gambia,44649,2023-12-18,Retail
CUST958536,Melody,Johnson,hdunn@example.net,001-222-220-5180x74676,Other,2007-01-19,"0526 Dawn Lock Suite 943, Alvaradotown, LA 34224",New Richardmouth,South Carolina,New Caledonia,92511,2021-09-13,Retail
CUST042047,Robin,Mcgrath,wgraves@example.com,(801)345-6701,Other,1998-11-06,"10523 Lisa Station Suite 618, South William, VI 78224",Harrisside,California,Ethiopia,69643,2024-12-02,Corporate
CUST136724,Michael,Carroll,ashley51@example.com,4268063607,Male,1988-06-03,"4533 Alexis Street Apt. 941, South Christopher, TX 09583",Port Julieburgh,Indiana,Nepal,03448,2021-09-13,Retail
CUST582687,Bobby,York,williammacias@example.com,+1-616-272-6798,Female,1991-10-19,"27175 Nichols Spring Suite 593, Michaeltown, AL 96773",New Mary,New Jersey,Qatar,83110,2020-12-18,SMB
CUST061547,Mary,Livingston,patrickwilliams@example.com,879.439.9799x56309,Male,1975-08-24,"7789 Haas Station, South Alison, FL 55706",Mullinstown,New York,Faroe Islands,72503,2020-11-07,Retail
CUST156733,Johnathan,Henry,ccastillo@example.org,587.845.6212,Female,1989-01-03,"53903 Fisher Grove, South Mackenzie, TN 45383",Lake Jerryton,Mississippi,Syrian Arab Republic,88478,2025-04-08,SMB
CUST758167,Phillip,Smith,daniel98@example.org,393.836.6539x083,Male,2006-08-31,"281 Blankenship Parkway Apt. 741, Schmidtton, IA 67041",Jonesbury,California,Mexico,73878,2023-05-01,Corporate
CUST738465,Billy,Santiago,flynnchristopher@example.com,5839985120,Male,1987-02-21,"90430 Coffey Freeway Suite 406, Lake Richardmouth, NH 91810",South Benjamintown,Ohio,Montenegro,97548,2024-06-12,SMB
CUST781482,Marie,Hendrix,garciakelsey@example.com,(741)306-4186,Female,2002-01-26,"7234 Key Stream, South Lisastad, IN 62928",North Jasmineshire,Louisiana,Sudan,32196,2023-09-14,Retail
CUST299251,Michael,Waters,padillakeith@example.com,367-893-4863,Other,1963-08-16,"2268 Jeffrey Lodge, Johnsonstad, MS 33384",West Madison,Kentucky,Estonia,58530,2021-07-14,Retail
CUST746534,Leslie,Smith,allenpatricia@example.org,001-485-695-7367x64349,Other,1959-01-15,"Unit 2409 Box 6668, DPO AP 25775",Meyershire,South Dakota,Palestinian Territory,74141,2022-11-10,Retail
CUST534868,Melissa,Bridges,jcummings@example.com,001-221-272-9174x5870,Female,2000-01-06,"874 Julie Villages Apt. 262, Sarafurt, MA 13061",West Zoetown,West Virginia,Malta,06863,2021-07-07,Retail
CUST063919,Timothy,Brown,chriswilson@example.com,533-826-8499,Male,1956-08-02,"37606 Bradley Mews Apt. 669, South Jasmineborough, MH 07576",Janeborough,Iowa,Cote d'Ivoire,61853,2023-03-25,Corporate
CUST415690,Antonio,Gonzales,gomezjustin@example.net,(504)451-4928,Other,1960-05-10,"75250 Henderson Branch Suite 369, Davidstad, WV 85512",North Jason,Alaska,Turks and Caicos Islands,69605,2022-09-20,SMB
CUST943657,Edward,Trujillo,ericfischer@example.net,001-323-742-5548,Male,1978-10-19,"7354 Mccarthy Dam, Brittanystad, GA 62826",West Josephland,Oregon,Bulgaria,77983,2021-02-19,Corporate
CUST255762,Michael,Freeman,rwagner@example.net,(721)272-6954,Male,1989-09-10,"044 Steven Trace, Watsonbury, IA 65053",Samanthaside,Florida,Kazakhstan,05723,2021-12-31,Retail
CUST616899,Steven,Johnson,crivera@example.net,+1-888-303-7226,Female,2004-09-30,"7536 Mclean Valley, North Maryburgh, AZ 66526",Christinaview,Arizona,Syrian Arab Republic,82380,2022-06-16,Corporate
CUST192294,Ryan,Anderson,danielle20@example.net,4062539884,Female,1967-06-02,"291 French Center, Kramertown, MN 93968",Martinezfort,Oklahoma,Switzerland,68305,2024-12-26,Corporate
CUST234583,Zoe,Mays,bchandler@example.net,+1-877-847-6264x991,Female,1958-10-11,"061 Emily Road, North William, VA 99445",South Mikayla,Idaho,Mali,98349,2025-02-28,Retail
CUST843822,Bethany,Bowman,aprilwilliams@example.com,901-407-2115x457,Male,1998-07-31,"17978 Cox Neck, Jameston, FM 28051",South Logan,Indiana,Trinidad and Tobago,44172,2024-08-31,Corporate
CUST190446,Chelsea,Andersen,lewiswendy@example.org,893.250.1173x71965,Female,1977-10-19,"63258 Valerie Ranch Apt. 330, Lewisburgh, NH 05853",North Brian,South Dakota,Sierra Leone,19142,2020-08-29,Corporate
CUST911868,Daniel,Brown,kristen95@example.com,229.762.0600x05873,Other,1956-06-21,"804 Patricia Plains Suite 087, Port Jamie, PA 03212",North Ginabury,Idaho,Congo,37382,2021-08-08,Corporate
CUST691808,Samantha,Bartlett,mayerkathryn@example.org,+1-782-319-6608x055,Other,1972-12-24,"57380 Walsh Isle, Garyshire, PR 85826",Williamview,South Carolina,Barbados,76428,2022-06-16,Corporate
CUST930043,Paul,Cook,alexandertran@example.org,790-930-6561x00872,Female,1964-08-28,"2048 Thomas Radial Suite 657, Alyssafort, NE 57178",East Jillview,Missouri,Czech Republic,62706,2024-10-26,Retail
CUST757864,Katherine,Day,elliottcathy@example.net,257.849.0864,Other,2005-01-08,"2169 Amanda Curve Suite 906, Hernandezton, GA 75619",Watkinsfurt,Nevada,Indonesia,91384,2021-04-10,Corporate
CUST203061,Miranda,Fields,molinajoseph@example.net,001-494-936-3479,Male,1957-07-07,"371 Nathaniel Ford, West Terri, MI 19109",East Rita,Delaware,Niger,91329,2022-06-17,Corporate
CUST855892,Barbara,Stokes,adixon@example.org,(766)683-7936,Other,1957-12-13,"7738 Beard Lane Suite 378, Mccormickview, AS 31161",Melissaview,South Dakota,Swaziland,70838,2023-06-26,Corporate
CUST283250,Tiffany,Rodriguez,watsonmaria@example.net,(593)859-2044x212,Female,1994-05-04,"95550 Robbins Meadow Suite 647, Martinstad, VA 52898",Lake Larry,Illinois,Honduras,71715,2021-01-25,SMB
CUST312096,Wendy,Moran,ubauer@example.com,001-593-667-1590x04524,Male,1983-08-25,"8132 Smith Mount Apt. 832, East Katherinemouth, FL 38439",Dawnburgh,Montana,Wallis and Futuna,95773,2021-05-04,SMB
CUST720103,Kristina,Fernandez,timothy29@example.com,(998)394-2549,Male,2002-09-10,"15638 Paul Haven, West Danielton, OK 77684",Randallborough,Florida,Ethiopia,17673,2022-06-29,Corporate
CUST008031,Anthony,Morales,raylaura@example.com,(680)715-2866,Female,1954-08-16,"854 Kathy Port Apt. 972, Jonathonshire, MA 12011",Warnerview,Oklahoma,Dominican Republic,60685,2024-10-28,Retail
CUST456485,Darlene,Green,gray@example.com,(271)994-2537x8047,Male,1992-06-18,"93549 Evans Mall Apt. 186, Tylerview, MH 91017",West Brandonhaven,Massachusetts,Central African Republic,73380,2023-10-15,SMB
CUST396595,Jennifer,Brown,mckinneydana@example.com,+1-450-814-0358x944,Other,1985-02-21,"892 Jones Crossing Apt. 713, Waremouth, VA 24537",Robleshaven,Alaska,Korea,49592,2024-03-27,Corporate
CUST703755,Sheila,Goodwin,orodriguez@example.net,(609)976-5694x0446,Male,1973-12-02,"966 Cooper Dale, Lake Thomashaven, NM 86012",West Juliefurt,Louisiana,China,93337,2021-02-20,Corporate
CUST047267,Ricardo,Fowler,crodriguez@example.org,8372502920,Male,1958-11-17,"097 Barrett Heights, Kirstenfurt, LA 15113",Lake Jill,Kentucky,Palau,27362,2021-05-24,SMB
CUST733961,Wesley,Lee,marytorres@example.net,892.318.7751x165,Other,1975-06-13,"5584 Yoder Walks, Caldwellshire, CO 01565",East Kimberly,Wyoming,Indonesia,98670,2024-01-01,Corporate
CUST980718,Julie,Christian,mcdowellchristine@example.com,(894)582-3719x685,Female,2003-02-20,"612 Brown Row Apt. 182, East Shannon, TN 69343",North Edwardburgh,Indiana,Thailand,04586,2022-07-25,SMB
CUST358900,Christopher,Perez,moranjames@example.net,5638531528,Other,1976-06-19,"0824 Elizabeth Ferry Suite 418, Kimborough, ME 41105",Vazquezview,Ohio,Trinidad and Tobago,33621,2022-04-07,SMB
CUST349132,Jill,Griffin,lclark@example.com,322-626-6165x823,Female,1986-04-04,"57053 Danielle Lane, Burnsside, WV 55207",Lake Shellyville,Maryland,Northern Mariana Islands,81293,2024-08-08,Retail
CUST666422,Gary,Arnold,jeremyjacobs@example.net,925.944.0609x792,Other,1972-02-09,"1670 Pamela Islands, Port Andreaport, KS 69817",Port Lisa,Texas,Aruba,08047,2023-01-29,SMB
CUST463818,Jonathan,White,meganmartinez@example.org,441-949-2165x94765,Other,1978-04-05,"3007 Stephen Ridges Apt. 102, Hamiltonburgh, OH 79106",Port Sheilachester,Utah,Gibraltar,08762,2020-06-08,Corporate
CUST480657,Tiffany,Jackson,shepardbrandon@example.com,(274)534-4625,Female,2001-04-17,"3717 Smith Cape Suite 587, Markton, NV 29684",Lake Scott,New York,Cote d'Ivoire,54615,2025-04-29,Corporate
CUST254568,William,Norman,kristin91@example.com,582.329.7210,Female,1995-04-11,"32459 Luis Turnpike Apt. 072, Deborahchester, GU 82920",Paulfort,Idaho,Sudan,29085,2021-10-08,SMB
CUST803815,Andrew,Pacheco,elizabeth60@example.org,001-568-849-7419x032,Male,2003-12-22,"674 Maddox Passage, North Ryan, MO 94905",Lake Michelle,Wyoming,Mauritania,99169,2022-09-20,SMB
CUST901100,Maria,Davis,andrew07@example.org,001-924-998-2293x6001,Male,1967-02-05,"71549 Perez Harbor Apt. 360, East Amy, CT 31432",Lisafurt,Texas,Singapore,88493,2020-06-02,Retail
CUST495892,Julie,Gates,michaelrios@example.com,703-480-1036x2620,Other,1989-01-10,"172 Lawrence Valleys Suite 781, Lake Philiptown, OH 37345",Rileyfurt,Michigan,Vietnam,54762,2022-07-24,Corporate
CUST192622,Victor,Phillips,meyerjames@example.com,367-686-3580,Male,1993-04-01,"86050 Garcia Squares Suite 121, Bookerfort, KY 52259",Bellland,Georgia,Saint Barthelemy,68743,2025-03-03,Corporate
CUST077483,Samantha,Powell,fharvey@example.net,001-887-594-3055x2028,Female,1993-03-16,"Unit 7865 Box 7406, DPO AA 71488",Ariasville,Indiana,Nigeria,75170,2023-09-27,SMB
CUST198450,Michael,Wood,hayesjay@example.net,(658)838-5227x5262,Female,1968-07-07,"61649 Mitchell Lake Suite 185, Port Josephburgh, GU 40103",West Logan,Michigan,Lithuania,42220,2024-11-22,Retail
CUST933870,Kevin,Russell,wmejia@example.net,995.379.3312x14940,Male,1975-05-24,"1591 Bryan Underpass, New Michael, MS 08197",Lake Jennifer,Wyoming,Ethiopia,35007,2024-09-06,SMB
CUST468063,Daniel,Orr,beckerdarrell@example.net,475-465-9261x7087,Other,1997-11-09,"5260 Kelly Harbors, Wilkersonhaven, CO 24180",Howardland,California,Svalbard & Jan Mayen Islands,41616,2024-02-16,Corporate
CUST246723,James,Lopez,nicole73@example.net,270-257-7131,Male,1980-08-15,"75431 Summers Dale Apt. 899, South Natalieville, AR 76850",Beardberg,Massachusetts,Wallis and Futuna,40631,2020-10-04,Corporate
CUST467940,Ashley,Maldonado,zwoods@example.org,(754)286-9288x144,Other,1955-08-17,"41203 Watson Mountain, Port Kathy, PW 22876",Lake Shannonland,New Jersey,Kuwait,72133,2022-01-16,Retail
CUST397720,Wyatt,Espinoza,hendersonabigail@example.com,001-670-383-6305x1202,Male,1974-04-25,"7596 Edward Stravenue, Michaelbury, IN 41708",Lake John,Nevada,Mauritius,78680,2022-12-27,SMB
CUST152452,Michelle,Washington,mreed@example.net,+1-603-263-2079,Other,1992-07-30,"1147 Long Forks Apt. 328, Haleyberg, CT 71039",Hannahtown,Indiana,New Caledonia,11641,2023-09-13,Retail
CUST432978,Danielle,Morris,fdurham@example.net,500-582-3460x8597,Male,1997-11-14,"628 Merritt Street Suite 394, North Martha, DE 20197",Chelseahaven,Hawaii,Micronesia,52020,2024-04-05,SMB
CUST479774,Raymond,Carlson,vevans@example.com,+1-733-472-8647x794,Other,1999-05-24,"USNV Mendoza, FPO AA 18146",Port Brittneyfurt,Massachusetts,China,99299,2022-08-27,Corporate
CUST621514,John,Parker,ajohnson@example.com,891-867-1394,Female,2006-05-04,"967 Chad Isle Suite 054, Stevenfort, WY 75971",West Valerieton,Kansas,Burkina Faso,66771,2022-12-28,Corporate
CUST313339,Matthew,Scott,cbutler@example.org,001-258-471-4309,Female,1964-08-27,"690 John Square Suite 814, New Davidstad, MS 50495",Kyleborough,Colorado,Kuwait,19208,2022-08-23,Retail
CUST722818,Cassie,Butler,vkirby@example.org,001-930-672-7021x8141,Male,1958-01-16,"088 Day Viaduct, Port Zachary, PA 34879",Chelseachester,Kansas,Mongolia,26671,2024-12-14,SMB
CUST326729,Eric,Donaldson,anitamorris@example.com,(346)462-0186x0772,Other,1965-09-26,"440 Smith Skyway Apt. 859, South Dianaburgh, DC 22295",Jefftown,Georgia,Dominica,91315,2023-06-01,SMB
CUST015235,Erica,Holder,williamsdavid@example.net,001-339-408-2068x70404,Other,1957-10-24,"23916 Mason Burg, Port Nicholas, NE 44907",New Herbertfurt,Montana,Kazakhstan,56918,2021-09-21,Retail
CUST910022,Eugene,Davis,brandonkim@example.org,001-883-734-5978x82409,Male,1978-04-18,"886 Adam Street Apt. 808, Petersonburgh, PA 91894",Williamstad,Iowa,Argentina,54806,2024-05-11,Corporate
CUST437612,Seth,Nguyen,michaelhughes@example.net,365.659.4085,Male,2004-06-19,"30819 Nancy Circles, West Daniel, ND 56994",North Gregoryborough,Virginia,Swaziland,03171,2024-09-08,Retail
CUST972189,Dylan,Garner,hudsonkyle@example.com,711.487.6059x6497,Male,1975-12-28,"68182 Estrada Center Suite 532, Emilyville, WY 42329",East Amandamouth,Alaska,Turkmenistan,04631,2023-03-09,Retail
CUST985174,Colin,Obrien,farmerivan@example.org,8649805741,Female,1961-12-01,"8326 James Lights Apt. 764, Gabrielashire, OR 97365",Wilsonmouth,Kentucky,Greenland,93032,2023-09-29,SMB
CUST988216,Troy,Turner,ocunningham@example.org,694-990-0246x676,Male,1965-11-25,"70124 Montes Pass Suite 717, East Tammy, TN 34866",New Mark,Alabama,Cocos (Keeling) Islands,09718,2020-09-24,Retail
CUST790530,David,Cooper,farrellaaron@example.net,256-655-8788,Other,1970-01-25,"0154 Smith Rue, Karentown, CA 44078",Burnschester,Florida,Seychelles,45465,2022-01-04,Retail
CUST102135,Brian,Thomas,travischen@example.net,601.299.7229x48248,Female,1961-05-28,"0381 Owens Hill, Scotttown, GA 33550",Ashleyland,New York,Papua New Guinea,62368,2023-12-23,Corporate
CUST110178,Karen,Waters,kwong@example.net,235.311.3008x3674,Other,1963-06-26,"57288 Ray Lights Apt. 299, Lake Anthony, PR 85200",Wheelerborough,Vermont,Myanmar,20333,2024-02-17,SMB
CUST719950,Jennifer,Park,wmoses@example.net,(695)902-7091x12091,Other,2001-03-03,"7120 Scott Spur Suite 285, Port Alyssaside, MH 44782",South Jake,Virginia,Equatorial Guinea,07075,2021-03-01,SMB
CUST248954,Jasmin,King,kelly97@example.org,892-688-7148,Female,1969-04-18,"56845 Mendoza Squares, East Anthonybury, VI 08145",Simsfurt,Ohio,Moldova,78436,2022-03-26,SMB
CUST033912,Daniel,Green,portertaylor@example.net,001-281-492-4493x6361,Male,1998-07-22,"541 Monica Creek Suite 664, West John, AZ 27122",Barneschester,California,Ethiopia,10077,2024-10-30,SMB
CUST476861,Anthony,Vega,johnsongeorge@example.net,(437)518-5627,Female,1963-06-26,"48514 Rhodes Terrace, Powersview, CA 05228",Lake Meagantown,Montana,Senegal,69421,2024-03-11,Retail
CUST259988,Kimberly,Diaz,ashley65@example.org,283.964.5086x606,Other,1955-11-13,"078 Jenna Land, South Rachel, MI 03077",Russellbury,Arkansas,Taiwan,82044,2022-06-03,Corporate
CUST439908,Jennifer,Mcclure,david61@example.org,867.461.0046x8929,Male,2005-12-06,"4558 Brandon Crossroad Suite 554, West Susan, IL 42924",Edwardsmouth,Idaho,Lesotho,35542,2024-04-17,Corporate
CUST916134,Deborah,Hart,joshua23@example.org,822.401.0472x946,Male,1990-06-21,"3458 Fowler Rest, Lake Patrickside, VT 32226",Lake Joshua,Maryland,El Salvador,64079,2022-03-24,Corporate
CUST912122,Anna,Rodriguez,wilsonamanda@example.com,001-671-654-5060x6061,Other,2002-10-13,"91716 Rodriguez Points, Robertview, WV 89305",North Barry,Washington,Sao Tome and Principe,83922,2020-09-21,Corporate
CUST712381,Colleen,Robertson,caldwellbrian@example.net,8478674776,Female,1954-08-24,"0245 Taylor Street Suite 227, Wilsonhaven, MS 54053",Angelaborough,North Carolina,Luxembourg,14132,2025-03-09,SMB
CUST311565,Linda,Perez,cannonjessica@example.net,9984814245,Female,1978-09-19,"991 Kerr Mountains, Andrewhaven, CT 37554",Emilyhaven,Nebraska,Niger,83268,2022-04-30,SMB
CUST974972,Aaron,Williams,cathy98@example.net,(554)498-4652,Female,1966-11-28,"Unit 4151 Box 9146, DPO AE 63653",Wayneton,Oregon,Isle of Man,44678,2020-06-05,Retail
CUST406854,Michael,Sandoval,mistyowen@example.org,641.721.6257,Male,1960-01-16,"931 Evan Rapid Suite 798, Robertstad, MD 27931",North Elizabethtown,Georgia,Venezuela,41430,2022-12-10,Retail
CUST899484,Amy,Davis,brandimiller@example.com,(789)634-7752x61092,Female,1964-03-30,"USCGC Adams, FPO AE 80006",Lake Louisbury,Florida,Saint Barthelemy,88740,2020-07-09,Retail
CUST762823,Sarah,Collins,cjordan@example.net,(646)572-0951,Other,2004-12-21,"866 Hernandez Inlet, West Dana, WV 09097",Sandraville,Iowa,Ecuador,98812,2022-05-30,SMB
CUST457287,James,Johnson,conneralicia@example.org,(245)205-8995x410,Female,1955-03-14,"67411 Norma Brooks, South Cherylfurt, IN 39742",Waynetown,Connecticut,Myanmar,27871,2025-02-15,SMB
CUST152287,David,Harris,ihernandez@example.org,+1-657-450-1128,Female,1984-03-02,"381 Jason Manors Suite 145, West Emilyport, LA 43171",New Ashley,Iowa,Cyprus,22861,2021-12-12,Corporate
CUST376322,Kenneth,Turner,vanessa28@example.org,(760)208-8053x318,Other,1974-04-03,"7890 Samantha Parkways Apt. 212, East Thomas, KY 48188",Cooktown,Pennsylvania,Samoa,30424,2022-12-19,Retail
CUST535175,Jeffrey,Robinson,tammyburns@example.com,001-387-392-0717x594,Female,1961-03-15,"7222 Fisher Crossroad Apt. 531, Morrisonland, TN 04918",North Brittney,Washington,Peru,21564,2022-08-17,Retail
CUST699840,Ryan,Stokes,henry48@example.com,978.502.6568x613,Male,1977-07-21,"0909 Kara Pike, New Nancy, WY 46734",Port Lauren,Massachusetts,Grenada,12076,2021-08-28,Corporate
CUST678296,Hailey,Li,christine76@example.net,330.600.9908,Female,1966-01-14,"PSC 6118, Box 8332, APO AA 96669",South Alison,South Carolina,France,00785,2025-03-11,SMB
CUST406129,Stephanie,Mcdaniel,leesteven@example.net,478-307-4859x751,Male,1961-12-18,"4625 Rivers Land, Ianhaven, WV 72960",Ashleyberg,Iowa,Pitcairn Islands,43624,2022-05-23,Retail
CUST418161,Andrew,Morris,zwilliams@example.com,3272445249,Other,2002-06-30,"282 Armstrong Islands Apt. 648, Willieton, NJ 92226",Stephaniebury,Vermont,Aruba,18252,2023-11-14,SMB
CUST199376,Tonya,Robbins,david97@example.net,468.407.8348,Other,1984-07-27,"43194 Cohen Radial, South Dianeville, ME 56164",South Allisonmouth,Nevada,Vanuatu,42399,2023-12-20,Retail
CUST739149,John,Cummings,lauragarcia@example.net,(729)345-5780x14769,Other,1956-08-21,"55198 Kristina Port, South Jessica, WV 91481",Alexberg,Washington,Sierra Leone,39836,2024-02-25,SMB
CUST395484,Stephen,Perkins,bonillajennifer@example.org,754-941-0953x7965,Male,1983-04-26,"5657 Angela Canyon, Troyshire, NC 40116",Lindseyfort,California,Iraq,51872,2021-12-29,SMB
CUST206761,Emma,Reid,tryan@example.com,001-975-494-9808x793,Male,1973-07-28,"20106 Kimberly Forge Suite 655, Rosstown, MT 49640",Davidburgh,Hawaii,French Guiana,16893,2024-07-19,Corporate
CUST302570,Bryan,Quinn,john65@example.com,924-926-0864x723,Male,1978-05-26,"1384 Joseph Coves, North Michael, TX 25920",Port Natashastad,Arkansas,Christmas Island,49882,2025-01-29,Retail
CUST327745,Carlos,Martinez,reyesdavid@example.net,(899)923-4111,Female,1985-08-17,"76625 Hall Stravenue, North Donald, FM 64506",East Dan,Maryland,Canada,93326,2022-03-07,Corporate
CUST230283,Cynthia,Gregory,browndaryl@example.org,001-877-368-0157,Other,1970-08-17,"1952 Mata Dale Apt. 147, Caitlinton, MT 04523",North Sherry,Colorado,Western Sahara,85238,2020-09-03,SMB
CUST538544,Kevin,Stone,pmeza@example.com,001-685-636-1970,Other,1994-09-14,"0709 Miller Knoll, West Kimberlyfort, OR 23762",Campbellstad,Vermont,Kyrgyz Republic,84229,2023-03-21,Retail
CUST121818,Kristin,Holland,aaron42@example.org,(912)361-2150,Male,1982-02-18,"9689 Sanders Dale, Cindytown, GA 24653",South Amanda,Texas,Palestinian Territory,93889,2021-03-15,Corporate
CUST627502,Veronica,Hall,davidrobertson@example.com,+1-564-307-4677x14376,Other,1986-01-15,"0459 Michael Club Apt. 591, Georgeton, TN 41679",South Deborahside,Nebraska,Guyana,07426,2024-11-08,SMB
CUST861154,Lauren,White,maysmegan@example.com,001-854-229-5385x2300,Male,1979-02-27,"1916 Kenneth Cliffs, Frostville, DC 04967",Cynthiaview,Wyoming,Morocco,22913,2020-11-14,Corporate
CUST334978,Grace,Sutton,rodneyjohnson@example.org,627.366.4333x73739,Female,1980-05-05,"4115 Manuel Crescent Apt. 763, West Carrie, DE 60593",Port Tiffanyview,Idaho,Colombia,62275,2022-08-09,SMB
CUST232784,Larry,Stone,sarah07@example.com,8586219558,Male,1972-02-10,"30789 Gerald Union Apt. 899, Kimbury, RI 17681",South Erin,Oregon,United Arab Emirates,44259,2024-11-25,Corporate
CUST781846,Mitchell,Ballard,coxkyle@example.net,449-264-3734x6868,Male,1995-07-25,"093 Carter Street, Port Kenneth, PA 42932",Lake Heathermouth,Alaska,Greenland,06097,2025-05-10,SMB
CUST818201,Kimberly,Smith,riceheather@example.net,+1-225-704-2352x287,Female,1982-01-06,"64003 Hammond Street Suite 717, South Sarahport, WI 25193",Alyssachester,Kentucky,Kenya,77015,2022-09-28,SMB
CUST066815,Laura,Sandoval,eramos@example.com,+1-754-432-5860x523,Male,1959-07-22,"33687 Ricky Shores Apt. 785, Port Shellyborough, IA 14388",Port Shannonmouth,Colorado,Northern Mariana Islands,13608,2025-03-23,Retail
CUST147233,Joan,West,gwilliams@example.com,964.310.3199x227,Other,1965-05-25,"380 Anthony Ranch, South Tim, AK 21316",West Lauren,Louisiana,San Marino,81599,2020-09-06,Retail
CUST145490,Bailey,Johnson,josephmorgan@example.com,857-998-0846,Other,2005-04-08,"32733 Kevin Falls, Lake Jacob, NE 80681",Scotthaven,Ohio,Turkey,23939,2020-11-04,SMB
CUST047483,Kevin,Anderson,burnettcarolyn@example.com,001-265-261-5182x41446,Male,1977-03-28,"23986 Wolf Divide Apt. 098, Lake Jamesbury, FM 41756",South Lisa,Kansas,Anguilla,40035,2024-05-15,Retail
CUST692721,Corey,Perez,blackshelly@example.net,001-840-339-2957x3635,Other,1954-10-16,"USNV Waters, FPO AP 08289",South Anthony,Iowa,Swaziland,07823,2023-06-05,Retail
CUST711737,Julie,Vaughn,kbautista@example.com,(675)260-6210x9854,Female,1965-02-25,"776 Anderson Village, Wesleybury, IN 08157",Cooperview,Minnesota,Russian Federation,10913,2025-01-30,Retail
CUST905118,Kristin,Eaton,whitebrittney@example.com,5784360538,Other,2000-11-09,"203 Taylor Way, Michaelbury, DC 28199",Matthewport,Minnesota,Egypt,64431,2025-04-06,Retail
CUST260640,James,Rodgers,mcneilphillip@example.com,001-603-748-9741x69594,Other,1999-01-17,"331 Daniel Roads, Karenton, AZ 12894",New Alison,New Mexico,Nicaragua,98431,2022-06-28,Retail
CUST675475,Isaac,Gonzalez,ihughes@example.com,984.702.0951,Other,1999-08-15,"Unit 9121 Box 6267, DPO AA 35276",Lake Ricardo,North Dakota,Pitcairn Islands,19291,2024-08-06,SMB
CUST052409,Samantha,Murray,dawn77@example.net,(895)808-2659,Other,1974-02-04,"6036 Chavez Lakes, East Jenniferfort, IN 98870",East Josephburgh,North Dakota,Kyrgyz Republic,93898,2021-02-15,Retail
CUST201613,Justin,Perez,meghanbutler@example.net,938-222-9467x729,Other,2003-07-31,"5336 Wagner Crest Apt. 710, Shawnton, MD 82115",Masonborough,South Dakota,Holy See (Vatican City State),37358,2021-03-29,SMB
CUST362028,Lisa,Jackson,xprice@example.net,(718)230-6511x6033,Other,1997-03-14,"PSC 0629, Box 1744, APO AA 88220",Fordhaven,Pennsylvania,Norfolk Island,23430,2023-01-01,Retail
CUST993894,Alicia,Meyer,alisha72@example.org,(699)953-2585,Female,1989-06-12,"28085 Bentley Manors, Bobbyton, CO 17500",East Deniseton,Virginia,Austria,06779,2024-05-24,Corporate
CUST342637,Kenneth,Mason,sarah50@example.net,947-960-8061,Other,1967-06-12,"287 Taylor Terrace Suite 397, South Janice, AZ 20048",Richardtown,Virginia,Argentina,04157,2021-03-15,SMB
CUST728207,Dale,Bell,ianhess@example.com,859-486-7492x0321,Female,1965-10-22,"814 Lopez Land Suite 343, West Christian, NE 50569",New Regina,Arizona,Mali,65955,2020-09-08,Corporate
CUST574162,Sandra,Randall,ajones@example.com,+1-359-355-6006x14198,Male,1969-10-18,"92503 Jamie Gardens, Mccarthybury, MA 71592",New Michael,Missouri,Yemen,32246,2021-03-06,SMB
CUST763184,Jacqueline,Hall,vsmith@example.org,+1-295-509-1384x675,Female,1955-12-05,"022 King Rapids Apt. 918, East John, OH 64048",Anthonyberg,Kentucky,Anguilla,49557,2023-06-02,Corporate
CUST913528,Kimberly,Perez,adkinsregina@example.net,947.865.5912,Other,1982-10-17,"Unit 2839 Box 5284, DPO AP 99222",Sullivanstad,Michigan,Mauritania,20722,2024-05-17,SMB
CUST583658,Jennifer,Rodriguez,cervantesrobert@example.org,316-703-7044,Female,1984-03-31,"4136 James Points, Marshallberg, AS 72409",West Josephborough,South Carolina,Grenada,32729,2020-09-13,Retail
CUST560998,Heather,Peterson,rossdustin@example.org,(265)701-6873x00063,Male,1987-05-02,"3242 Marvin Trail Apt. 726, Mauricemouth, AL 01362",West Maria,Wyoming,Armenia,89701,2023-05-04,Corporate
CUST252176,Keith,Williams,michael49@example.com,+1-525-221-2905x860,Female,2000-12-25,"39274 Smith Flat Apt. 164, Sarashire, CO 41388",North Larryview,Hawaii,Mauritius,86869,2023-02-02,Corporate
CUST787213,Yesenia,Pittman,franklinmatthew@example.net,001-216-250-1845,Female,1985-12-22,"172 Kristina Inlet, Lake Malloryville, PW 22241",South Jeffrey,Texas,Saint Kitts and Nevis,97056,2024-12-21,Corporate
CUST570706,Taylor,Carter,syoung@example.org,625-375-8718,Male,1964-11-15,"Unit 2611 Box 0127, DPO AA 73992",Simpsonburgh,Iowa,Papua New Guinea,41486,2021-08-09,Retail
